158.548753	158.548753	
159.410431	159.410431	
160.317460	160.317460	
161.224490	161.224490	
162.131519	162.131519	
163.083900	163.083900	
163.990930	163.990930	
164.943311	164.943311	
165.804989	165.804989	
166.712018	166.712018	
167.573696	167.573696	
168.480726	168.480726	
169.387755	169.387755	
170.294785	170.294785	
171.201814	171.201814	
172.108844	172.108844	
173.015873	173.015873	
173.877551	173.877551	
174.693878	174.693878	
175.600907	175.600907	
176.598639	176.598639	
177.505669	177.505669	
178.367347	178.367347	
179.274376	179.274376	
180.226757	180.226757	
181.088435	181.088435	
181.950113	181.950113	
182.811791	182.811791	
183.673469	183.673469	
184.625850	184.625850	
185.532880	185.532880	
186.349206	186.349206	
187.256236	187.256236	
188.117914	188.117914	
189.070295	189.070295	
190.022676	190.022676	
191.020408	191.020408	
192.063492	192.063492	
193.015873	193.015873	
193.968254	193.968254	
194.875283	194.875283	
195.736961	195.736961	
196.643991	196.643991	
197.596372	197.596372	
198.684807	198.684807	
199.637188	199.637188	
200.544218	200.544218	
201.451247	201.451247	
202.448980	202.448980	
203.356009	203.356009	
204.217687	204.217687	
205.351474	205.351474	
206.349206	206.349206	
207.256236	207.256236	
208.163265	208.163265	
209.070295	209.070295	
209.886621	209.886621	
211.020408	211.020408	
211.972789	211.972789	
212.925170	212.925170	
214.013605	214.013605	
214.920635	214.920635	
215.873016	215.873016	
216.825397	216.825397	
217.913832	217.913832	
218.775510	218.775510	
219.682540	219.682540	
220.589569	220.589569	
221.451247	221.451247	
222.358277	222.358277	
223.174603	223.174603	
224.036281	224.036281	
224.897959	224.897959	
225.759637	225.759637	
226.621315	226.621315	
227.528345	227.528345	
228.344671	228.344671	
229.160998	229.160998	
229.977324	229.977324	
230.884354	230.884354	
231.700680	231.700680	
232.562358	232.562358	
233.424036	233.424036	
234.240363	234.240363	
235.192744	235.192744	
236.099773	236.099773	
236.961451	236.961451	
237.823129	237.823129	
238.730159	238.730159	
239.682540	239.682540	
240.634921	240.634921	
241.451247	241.451247	
242.358277	242.358277	
243.265306	243.265306	
244.126984	244.126984	
245.034014	245.034014	
245.804989	245.804989	
246.666667	246.666667	
247.528345	247.528345	
248.344671	248.344671	
249.160998	249.160998	
250.022676	250.022676	
250.929705	250.929705	
251.791383	251.791383	
252.607710	252.607710	
253.560091	253.560091	
254.376417	254.376417	
255.328798	255.328798	
256.235828	256.235828	
257.188209	257.188209	
258.095238	258.095238	
259.002268	259.002268	
259.954649	259.954649	
260.907029	260.907029	
261.768707	261.768707	
262.721088	262.721088	
263.628118	263.628118	
264.535147	264.535147	
265.532880	265.532880	
266.485261	266.485261	
267.437642	267.437642	
268.344671	268.344671	
269.251701	269.251701	
270.158730	270.158730	
271.111111	271.111111	
272.018141	272.018141	
272.925170	272.925170	
273.832200	273.832200	
274.648526	274.648526	
275.464853	275.464853	
276.326531	276.326531	
277.233560	277.233560	
278.095238	278.095238	
278.911565	278.911565	
279.773243	279.773243	
280.680272	280.680272	
281.541950	281.541950	
282.403628	282.403628	
283.174603	283.174603	
284.081633	284.081633	
284.943311	284.943311	
285.804989	285.804989	
286.621315	286.621315	
287.619048	287.619048	
288.435374	288.435374	
289.297052	289.297052	
290.113379	290.113379	
290.929705	290.929705	
291.791383	291.791383	
292.698413	292.698413	
293.560091	293.560091	
294.467120	294.467120	
295.283447	295.283447	
296.099773	296.099773	
297.097506	297.097506	
297.959184	297.959184	
298.730159	298.730159	
299.501134	299.501134	
300.498866	300.498866	
301.360544	301.360544	
302.176871	302.176871	
303.083900	303.083900	
304.081633	304.081633	
304.943311	304.943311	
305.759637	305.759637	
306.621315	306.621315	
307.482993	307.482993	
308.390023	308.390023	
309.387755	309.387755	
310.249433	310.249433	
311.337868	311.337868	
312.426304	312.426304	
313.469388	313.469388	
314.467120	314.467120	
315.600907	315.600907	
316.553288	316.553288	
317.596372	317.596372	
318.458050	318.458050	
319.410431	319.410431	
320.317460	320.317460	
321.179138	321.179138	
321.950113	321.950113	
322.902494	322.902494	
323.718821	323.718821	
324.580499	324.580499	
325.396825	325.396825	
326.303855	326.303855	
327.120181	327.120181	
327.981859	327.981859	
328.843537	328.843537	
329.750567	329.750567	
330.566893	330.566893	
331.337868	331.337868	
332.199546	332.199546	
333.151927	333.151927	
333.877551	333.877551	
334.648526	334.648526	
335.464853	335.464853	
336.326531	336.326531	
337.097506	337.097506	
338.140590	338.140590	
339.002268	339.002268	
339.909297	339.909297	
340.725624	340.725624	
341.587302	341.587302	
342.403628	342.403628	
343.356009	343.356009	
344.126984	344.126984	
344.988662	344.988662	
345.804989	345.804989	
346.712018	346.712018	
347.664399	347.664399	
348.390023	348.390023	
349.251701	349.251701	
350.068027	350.068027	
350.975057	350.975057	
351.791383	351.791383	
352.653061	352.653061	
353.469388	353.469388	
354.285714	354.285714	
355.192744	355.192744	
356.009070	356.009070	
356.870748	356.870748	
357.687075	357.687075	
358.458050	358.458050	
359.365079	359.365079	
360.272109	360.272109	
361.179138	361.179138	
362.040816	362.040816	
362.993197	362.993197	
363.809524	363.809524	
364.625850	364.625850	
365.532880	365.532880	
366.394558	366.394558	
367.256236	367.256236	
368.117914	368.117914	
368.979592	368.979592	
369.886621	369.886621	
370.702948	370.702948	
371.473923	371.473923	
372.335601	372.335601	
373.197279	373.197279	
373.968254	373.968254	
374.875283	374.875283	
375.646259	375.646259	
376.462585	376.462585	
377.278912	377.278912	
378.004535	378.004535	
378.730159	378.730159	
379.501134	379.501134	
380.272109	380.272109	
380.997732	380.997732	
381.723356	381.723356	
382.403628	382.403628	
383.174603	383.174603	
383.900227	383.900227	
384.625850	384.625850	
385.396825	385.396825	
386.122449	386.122449	
386.802721	386.802721	
387.482993	387.482993	
388.208617	388.208617	
388.934240	388.934240	
389.614512	389.614512	
390.793651	390.793651	
391.383220	391.383220	
392.063492	392.063492	
393.015873	393.015873	
394.285714	394.285714	
395.600907	395.600907	
396.598639	396.598639	
397.641723	397.641723	
398.639456	398.639456	
399.954649	399.954649	
401.088435	401.088435	
402.403628	402.403628	
403.492063	403.492063	
404.625850	404.625850	
405.668934	405.668934	
406.621315	406.621315	
407.664399	407.664399	
408.662132	408.662132	
409.705215	409.705215	
410.702948	410.702948	
411.746032	411.746032	
412.698413	412.698413	
414.240363	414.240363	
415.646259	415.646259	
416.734694	416.734694	
417.868481	417.868481	
419.047619	419.047619	
420.000000	420.000000	
421.405896	421.405896	
422.403628	422.403628	
423.492063	423.492063	
424.489796	424.489796	
425.714286	425.714286	
426.757370	426.757370	
427.845805	427.845805	
428.798186	428.798186	
429.795918	429.795918	
430.839002	430.839002	
431.927438	431.927438	
433.061224	433.061224	
434.013605	434.013605	
435.102041	435.102041	
436.054422	436.054422	
436.961451	436.961451	
437.641723	437.641723	
438.458050	438.458050	
439.410431	439.410431	
440.272109	440.272109	
